日期,等权净值
2021-12-22,1.087399
2021-12-23,1.073968
2021-12-24,1.058149
2021-12-27,1.065614
2021-12-28,1.058144
2021-12-29,1.048860
2021-12-30,1.060726
2021-12-31,1.067651
2022-01-04,1.097239
2022-01-05,1.079534
2022-01-06,1.098570
2022-01-07,1.062635
2022-01-10,1.075148
2022-01-11,1.070540
2022-01-12,1.080785
2022-01-13,1.081311
2022-01-14,1.075325
2022-01-17,1.089646
2022-01-18,1.063042
2022-01-19,1.061302
2022-01-20,1.045028
2022-01-21,1.028065
2022-01-24,1.022211
2022-01-25,0.994150
2022-01-26,1.000894
2022-01-27,0.948978
2022-01-28,0.950697
2022-02-07,1.016584
2022-02-08,1.024389
2022-02-09,1.023759
2022-02-10,1.053893
2022-02-11,1.032660
2022-02-14,1.001171
2022-02-15,0.982908
2022-02-16,0.982536
2022-02-17,0.981673
2022-02-18,0.983239
2022-02-21,0.975731
2022-02-22,0.957291
2022-02-23,0.956303
2022-02-24,0.960568
2022-02-25,0.953342
2022-02-28,0.936514
2022-03-01,0.949406
2022-03-02,0.957541
2022-03-03,0.969062
2022-03-04,0.935711
2022-03-07,0.928643
2022-03-08,0.911339
2022-03-09,0.913519
2022-03-10,0.922124
2022-03-11,0.935930
2022-03-14,0.912981
2022-03-15,0.867433
2022-03-16,0.884145
2022-03-17,0.885704
2022-03-18,0.904445
2022-03-21,0.912733
2022-03-22,0.926484
2022-03-23,0.909042
2022-03-24,0.908622
2022-03-25,0.903374
2022-03-28,0.889148
2022-03-29,0.867810
2022-03-30,0.867729
2022-03-31,0.955226
2022-04-01,0.943158
2022-04-06,0.952209
2022-04-07,0.909969
2022-04-08,0.904058
2022-04-11,0.875583
2022-04-12,0.889282
2022-04-13,0.839189
2022-04-14,0.843784
2022-04-15,0.843784
2022-04-18,0.843784
2022-04-19,0.843784
2022-04-20,0.843784
2022-04-21,0.820313
2022-04-22,0.799817
2022-04-25,0.775707
2022-04-26,0.717215
2022-04-27,0.689112
2022-04-28,0.676596
2022-04-29,0.676596
2022-05-05,0.676596
2022-05-06,0.676596
2022-05-09,0.674907
2022-05-10,0.707058
2022-05-11,0.708932
2022-05-12,0.722451
2022-05-13,0.714856
2022-05-16,0.708780
2022-05-17,0.715413
2022-05-18,0.708172
2022-05-19,0.707818
2022-05-20,0.725489
2022-05-23,0.710805
2022-05-24,0.713789
2022-05-25,0.713789
2022-05-26,0.713789
2022-05-27,0.713789
2022-05-30,0.713789
2022-05-31,0.713789
2022-06-01,0.713789
2022-06-02,0.713789
2022-06-06,0.713789
2022-06-07,0.712543
2022-06-08,0.706070
2022-06-09,0.694885
2022-06-10,0.718394
2022-06-13,0.717147
2022-06-14,0.732528
2022-06-15,0.722689
2022-06-16,0.722705
2022-06-17,0.726049
2022-06-20,0.726043
2022-06-21,0.720521
2022-06-22,0.710931
2022-06-23,0.726337
2022-06-24,0.727422
2022-06-27,0.732261
2022-06-28,0.737319
2022-06-29,0.716997
2022-06-30,0.717546
2022-07-01,0.717824
2022-07-04,0.724050
2022-07-05,0.718168
2022-07-06,0.712393
2022-07-07,0.711827
2022-07-08,0.711048
2022-07-11,0.715705
2022-07-12,0.703505
2022-07-13,0.704362
2022-07-14,0.701447
2022-07-15,0.691619
2022-07-18,0.704027
2022-07-19,0.706313
2022-07-20,0.715694
2022-07-21,0.704165
2022-07-22,0.708728
2022-07-25,0.701593
2022-07-26,0.712190
2022-07-27,0.723363
2022-07-28,0.731717
2022-07-29,0.720430
2022-08-01,0.718842
2022-08-02,0.698151
2022-08-03,0.700288
2022-08-04,0.714523
2022-08-05,0.714940
2022-08-08,0.726832
2022-08-09,0.726882
2022-08-10,0.734865
2022-08-11,0.739660
2022-08-12,0.730771
2022-08-15,0.727820
2022-08-16,0.729375
2022-08-17,0.726874
2022-08-18,0.728835
2022-08-19,0.719701
2022-08-22,0.714190
2022-08-23,0.717809
2022-08-24,0.694558
2022-08-25,0.686182
2022-08-26,0.673478
2022-08-29,0.679239
2022-08-30,0.682427
2022-08-31,0.672261
2022-09-01,0.675840
2022-09-02,0.664928
2022-09-05,0.683330
2022-09-06,0.677491
2022-09-07,0.675847
2022-09-08,0.661445
2022-09-09,0.657940
2022-09-13,0.653328
2022-09-14,0.652874
2022-09-15,0.662905
2022-09-16,0.622351
2022-09-19,0.608145
2022-09-20,0.613521
2022-09-21,0.606617
2022-09-22,0.597073
2022-09-23,0.579060
2022-09-26,0.576679
2022-09-27,0.589182
2022-09-28,0.597571
2022-09-29,0.603609
2022-09-30,0.595566
2022-10-10,0.578371
2022-10-11,0.542941
2022-10-12,0.503680
2022-10-13,0.492649
2022-10-14,0.492649
2022-10-17,0.492649
2022-10-18,0.492649
2022-10-19,0.492649
2022-10-20,0.540541
2022-10-21,0.539562
2022-10-24,0.521622
2022-10-25,0.496065
2022-10-26,0.510103
2022-10-27,0.486719
2022-10-28,0.497941
2022-10-31,0.496903
2022-11-01,0.508085
2022-11-02,0.508512
2022-11-03,0.508166
2022-11-04,0.508361
2022-11-07,0.516083
2022-11-08,0.520940
2022-11-09,0.525532
2022-11-10,0.525225
2022-11-11,0.525471
2022-11-14,0.531045
2022-11-15,0.534489
2022-11-16,0.535326
2022-11-17,0.538946
2022-11-18,0.531244
2022-11-21,0.530599
2022-11-22,0.526946
2022-11-23,0.521526
2022-11-24,0.523257
2022-11-25,0.515927
2022-11-28,0.512380
2022-11-29,0.518175
2022-11-30,0.518453
2022-12-01,0.522535
2022-12-02,0.526385
2022-12-05,0.537149
2022-12-06,0.531471
2022-12-07,0.533851
2022-12-08,0.530294
2022-12-09,0.531020
2022-12-12,0.526351
2022-12-13,0.530796
2022-12-14,0.536642
2022-12-15,0.525810
2022-12-16,0.522325
2022-12-19,0.509769
2022-12-20,0.495980
2022-12-21,0.500899
2022-12-22,0.486132
2022-12-23,0.480710
2022-12-26,0.474676
2022-12-27,0.477624
2022-12-28,0.463527
2022-12-29,0.456047
2022-12-30,0.462899
2023-01-03,0.469866
2023-01-04,0.474198
2023-01-05,0.464413
2023-01-06,0.458825
2023-01-09,0.458265
2023-01-10,0.451209
2023-01-11,0.451381
2023-01-12,0.455769
2023-01-13,0.452214
2023-01-16,0.457424
2023-01-17,0.457702
2023-01-18,0.467917
2023-01-19,0.461134
2023-01-20,0.461999
2023-01-30,0.472401
2023-01-31,0.475517
2023-02-01,0.485265
2023-02-02,0.482874
2023-02-03,0.482737
2023-02-06,0.482352
2023-02-07,0.487643
2023-02-08,0.483808
2023-02-09,0.490027
2023-02-10,0.489876
2023-02-13,0.492879
2023-02-14,0.493337
2023-02-15,0.499386
2023-02-16,0.485577
2023-02-17,0.483704
2023-02-20,0.489159
2023-02-21,0.486598
2023-02-22,0.484108
2023-02-23,0.478423
2023-02-24,0.474840
2023-02-27,0.472023
2023-02-28,0.473499
2023-03-01,0.476278
2023-03-02,0.471784
2023-03-03,0.472474
2023-03-06,0.470581
2023-03-07,0.461912
2023-03-08,0.464653
2023-03-09,0.466544
2023-03-10,0.456788
2023-03-13,0.459063
2023-03-14,0.457935
2023-03-15,0.462837
2023-03-16,0.452123
2023-03-17,0.455869
2023-03-20,0.451374
2023-03-21,0.449350
2023-03-22,0.457996
2023-03-23,0.467196
2023-03-24,0.466332
2023-03-27,0.477602
2023-03-28,0.469490
2023-03-29,0.466742
2023-03-30,0.458509
2023-03-31,0.467881
2023-04-03,0.494244
2023-04-04,0.491784
2023-04-06,0.497648
2023-04-07,0.509336
2023-04-10,0.499861
2023-04-11,0.501202
2023-04-12,0.506744
2023-04-13,0.500098
2023-04-14,0.497080
2023-04-17,0.484567
2023-04-18,0.491405
2023-04-19,0.491982
2023-04-20,0.492365
2023-04-21,0.475611
2023-04-24,0.474736
2023-04-25,0.474141
2023-04-26,0.474227
2023-04-27,0.457455
2023-04-28,0.467200
2023-05-04,0.482324
2023-05-05,0.476614
2023-05-08,0.470311
2023-05-09,0.474011
2023-05-10,0.469175
2023-05-11,0.467148
2023-05-12,0.466209
2023-05-15,0.466035
2023-05-16,0.461526
2023-05-17,0.461043
2023-05-18,0.455926
2023-05-19,0.450537
2023-05-22,0.456295
2023-05-23,0.462266
2023-05-24,0.469974
2023-05-25,0.470920
2023-05-26,0.465317
2023-05-29,0.469096
2023-05-30,0.470298
2023-05-31,0.457859
2023-06-01,0.456669
2023-06-02,0.449543
2023-06-05,0.453737
2023-06-06,0.444744
2023-06-07,0.450062
2023-06-08,0.454338
2023-06-09,0.456607
2023-06-12,0.458970
2023-06-13,0.456894
2023-06-14,0.453403
2023-06-15,0.446955
2023-06-16,0.444416
2023-06-19,0.442950
2023-06-20,0.439822
2023-06-21,0.435030
2023-06-26,0.430215
2023-06-27,0.429512
2023-06-28,0.427567
2023-06-29,0.436085
2023-06-30,0.438823
2023-07-03,0.439079
2023-07-04,0.443020
2023-07-05,0.442747
2023-07-06,0.444885
2023-07-07,0.440028
2023-07-10,0.439864
2023-07-11,0.448078
2023-07-12,0.449071
2023-07-13,0.450009
2023-07-14,0.443770
2023-07-17,0.441074
2023-07-18,0.439359
2023-07-19,0.440206
2023-07-20,0.430492
2023-07-21,0.427409
2023-07-24,0.425883
2023-07-25,0.426144
2023-07-26,0.431142
2023-07-27,0.420551
2023-07-28,0.429851
2023-07-31,0.441739
2023-08-01,0.439293
2023-08-02,0.439006
2023-08-03,0.442978
2023-08-04,0.441254
2023-08-07,0.437442
2023-08-08,0.431816
2023-08-09,0.425249
2023-08-10,0.425651
2023-08-11,0.412721
2023-08-14,0.408851
2023-08-15,0.414523
2023-08-16,0.410427
2023-08-17,0.406860
2023-08-18,0.397075
2023-08-21,0.395770
2023-08-22,0.393562
2023-08-23,0.381453
2023-08-24,0.364797
2023-08-25,0.345994
2023-08-28,0.360319
2023-08-29,0.360319
2023-08-30,0.360319
2023-08-31,0.360319
2023-09-01,0.360319
2023-09-04,0.359959
2023-09-05,0.353829
2023-09-06,0.346011
2023-09-07,0.341822
2023-09-08,0.334795
2023-09-11,0.338962
2023-09-12,0.340635
2023-09-13,0.345597
2023-09-14,0.351030
2023-09-15,0.354673
2023-09-18,0.353602
2023-09-19,0.342315
2023-09-20,0.333898
2023-09-21,0.332774
2023-09-22,0.336351
2023-09-25,0.339041
2023-09-26,0.324303
2023-09-27,0.320991
2023-09-28,0.315432
2023-10-09,0.302171
2023-10-10,0.295224
2023-10-11,0.298003
2023-10-12,0.302318
2023-10-13,0.307495
2023-10-16,0.313285
2023-10-17,0.309430
2023-10-18,0.311723
2023-10-19,0.302031
2023-10-20,0.301355
2023-10-23,0.302498
2023-10-24,0.304332
2023-10-25,0.306584
2023-10-26,0.308491
2023-10-27,0.309833
2023-10-30,0.312817
2023-10-31,0.309339
2023-11-01,0.309962
2023-11-02,0.304675
2023-11-03,0.306382
2023-11-06,0.312357
2023-11-07,0.315435
2023-11-08,0.311239
2023-11-09,0.304278
2023-11-10,0.301802
2023-11-13,0.303797
2023-11-14,0.305122
2023-11-15,0.304105
2023-11-16,0.301862
2023-11-17,0.303604
2023-11-20,0.304669
2023-11-21,0.302203
2023-11-22,0.298006
2023-11-23,0.298001
2023-11-24,0.295524
2023-11-27,0.295004
2023-11-28,0.298156
2023-11-29,0.296068
2023-11-30,0.295538
2023-12-01,0.294214
2023-12-04,0.296855
2023-12-05,0.294620
2023-12-06,0.294353
2023-12-07,0.292961
2023-12-08,0.288930
2023-12-11,0.292995
2023-12-12,0.296730
2023-12-13,0.292372
2023-12-14,0.294392
2023-12-15,0.292569
2023-12-18,0.286036
2023-12-19,0.283954
2023-12-20,0.279392
2023-12-21,0.277456
2023-12-22,0.276477
2023-12-25,0.271944
2023-12-26,0.268285
2023-12-27,0.267346
2023-12-28,0.273009
2023-12-29,0.270638
2024-01-02,0.269472
2024-01-03,0.267812
2024-01-04,0.264190
2024-01-05,0.258773
2024-01-08,0.251222
2024-01-09,0.250271
2024-01-10,0.247913
2024-01-11,0.253826
2024-01-12,0.250104
2024-01-15,0.251272
2024-01-16,0.248709
2024-01-17,0.242845
2024-01-18,0.242346
2024-01-19,0.239882
2024-01-22,0.228112
2024-01-23,0.218611
2024-01-24,0.219172
2024-01-25,0.226590
2024-01-26,0.215475
2024-01-29,0.221686
2024-01-30,0.226209
2024-01-31,0.216336
2024-02-01,0.201605
2024-02-02,0.193493
2024-02-05,0.190955
2024-02-06,0.183124
2024-02-07,0.183124
2024-02-08,0.183124
2024-02-19,0.183124
2024-02-20,0.183124
2024-02-21,0.183124
2024-02-22,0.183124
2024-02-23,0.183124
2024-02-26,0.183124
2024-02-27,0.183154
2024-02-28,0.182941
2024-02-29,0.185076
2024-03-01,0.182941
2024-03-04,0.179524
2024-03-05,0.178704
2024-03-06,0.178704
2024-03-07,0.176001
2024-03-08,0.177423
2024-03-11,0.179763
2024-03-12,0.178111
2024-03-13,0.176276
2024-03-14,0.175550
2024-03-15,0.175550
2024-03-18,0.175550
2024-03-19,0.175550
2024-03-20,0.175550
2024-03-21,0.175550
2024-03-22,0.168765
2024-03-25,0.164752
2024-03-26,0.164814
2024-03-27,0.159507
2024-03-28,0.159108
2024-03-29,0.157250
2024-04-01,0.158860
2024-04-02,0.161867
2024-04-03,0.159095
2024-04-08,0.155129
2024-04-09,0.158266
2024-04-10,0.154465
2024-04-11,0.154016
2024-04-12,0.155612
2024-04-15,0.149351
2024-04-16,0.144521
2024-04-17,0.147988
2024-04-18,0.146431
2024-04-19,0.146510
2024-04-22,0.141589
2024-04-23,0.140634
2024-04-24,0.141847
2024-04-25,0.143292
2024-04-26,0.143422
2024-04-29,0.145841
2024-04-30,0.148116
2024-05-06,0.154145
2024-05-07,0.153965
2024-05-08,0.151852
2024-05-09,0.151718
2024-05-10,0.151906
2024-05-13,0.151921
2024-05-14,0.153410
2024-05-15,0.151343
2024-05-16,0.150758
2024-05-17,0.154646
2024-05-20,0.155312
2024-05-21,0.153504
2024-05-22,0.151303
2024-05-23,0.150621
2024-05-24,0.152456
2024-05-27,0.144930
2024-05-28,0.147641
2024-05-29,0.145940
2024-05-30,0.140160
2024-05-31,0.140393
2024-06-03,0.140393
2024-06-04,0.140393
2024-06-05,0.141384
2024-06-06,0.133763
2024-06-07,0.130755
2024-06-11,0.131188
2024-06-12,0.131188
2024-06-13,0.131188
2024-06-14,0.136241
2024-06-17,0.141441
2024-06-18,0.143996
2024-06-19,0.143169
2024-06-20,0.142050
2024-06-21,0.137987
2024-06-24,0.133572
2024-06-25,0.131010
2024-06-26,0.130960
2024-06-27,0.130960
2024-06-28,0.130960
2024-07-01,0.130960
2024-07-02,0.130481
2024-07-03,0.131679
2024-07-04,0.132218
2024-07-05,0.132004
2024-07-08,0.128613
2024-07-09,0.125924
2024-07-10,0.125798
2024-07-11,0.125798
2024-07-12,0.125798
2024-07-15,0.125798
2024-07-16,0.127298
2024-07-17,0.128647
2024-07-18,0.131900
2024-07-19,0.133200
2024-07-22,0.131275
2024-07-23,0.132246
2024-07-24,0.130143
2024-07-25,0.125205
2024-07-26,0.126269
2024-07-29,0.126003
2024-07-30,0.124789
2024-07-31,0.127365
2024-08-01,0.132711
2024-08-02,0.128778
2024-08-05,0.125392
2024-08-06,0.127503
2024-08-07,0.126825
2024-08-08,0.127037
2024-08-09,0.125854
2024-08-12,0.125943
2024-08-13,0.125533
2024-08-14,0.124416
2024-08-15,0.123954
2024-08-16,0.123882
2024-08-19,0.120911
2024-08-20,0.119608
2024-08-21,0.117270
2024-08-22,0.119941
2024-08-23,0.117936
2024-08-26,0.118237
2024-08-27,0.118259
2024-08-28,0.117969
2024-08-29,0.118320
2024-08-30,0.119894
2024-09-02,0.117504
2024-09-03,0.118559
2024-09-04,0.120044
2024-09-05,0.119619
2024-09-06,0.115788
2024-09-09,0.115932
2024-09-10,0.115690
2024-09-11,0.114339
2024-09-12,0.114328
2024-09-13,0.113966
2024-09-18,0.113923
2024-09-19,0.115921
2024-09-20,0.115656
2024-09-23,0.116913
2024-09-24,0.121251
2024-09-25,0.125147
2024-09-26,0.130390
2024-09-27,0.135618
2024-09-30,0.148611
2024-10-08,0.157973
2024-10-09,0.146017
2024-10-10,0.143717
2024-10-11,0.138835
2024-10-14,0.141496
2024-10-15,0.140577
2024-10-16,0.140711
2024-10-17,0.140556
2024-10-18,0.144716
2024-10-21,0.150750
2024-10-22,0.150625
2024-10-23,0.153036
2024-10-24,0.152164
2024-10-25,0.157475
2024-10-28,0.161167
2024-10-29,0.159990
2024-10-30,0.156017
2024-10-31,0.159336
2024-11-01,0.151247
2024-11-04,0.150277
2024-11-05,0.155021
2024-11-06,0.162379
2024-11-07,0.158287
2024-11-08,0.163720
2024-11-11,0.172677
2024-11-12,0.171433
2024-11-13,0.170861
2024-11-14,0.167256
2024-11-15,0.166043
2024-11-18,0.164185
2024-11-19,0.163383
2024-11-20,0.163489
2024-11-21,0.164079
2024-11-22,0.160879
2024-11-25,0.162984
2024-11-26,0.159789
2024-11-27,0.162937
2024-11-28,0.165278
2024-11-29,0.165610
2024-12-02,0.167337
2024-12-03,0.168259
2024-12-04,0.166872
2024-12-05,0.167091
2024-12-06,0.165470
2024-12-09,0.166016
2024-12-10,0.167475
2024-12-11,0.169920
2024-12-12,0.172512
2024-12-13,0.168767
2024-12-16,0.167686
2024-12-17,0.162193
2024-12-18,0.162385
2024-12-19,0.158277
2024-12-20,0.157491
2024-12-23,0.152058
2024-12-24,0.153436
2024-12-25,0.154086
2024-12-26,0.161176
2024-12-27,0.160006
2024-12-30,0.157281
2024-12-31,0.151442
2025-01-02,0.149828
2025-01-03,0.150503
2025-01-06,0.150503
2025-01-07,0.150503
2025-01-08,0.150503
2025-01-09,0.151629
2025-01-10,0.150779
2025-01-13,0.150691
2025-01-14,0.153120
2025-01-15,0.146817
2025-01-16,0.149388
2025-01-17,0.149554
2025-01-20,0.148310
2025-01-21,0.145739
2025-01-22,0.144433
2025-01-23,0.144433
2025-01-24,0.144433
2025-01-27,0.144433
2025-02-05,0.149819
2025-02-06,0.153452
2025-02-07,0.153610
2025-02-10,0.153709
2025-02-11,0.153876
2025-02-12,0.154314
2025-02-13,0.152745
2025-02-14,0.155015
2025-02-17,0.155965
2025-02-18,0.152111
2025-02-19,0.154166
2025-02-20,0.154459
2025-02-21,0.155289
2025-02-24,0.154515
2025-02-25,0.154059
2025-02-26,0.155676
2025-02-27,0.154784
2025-02-28,0.150897
2025-03-03,0.151149
2025-03-04,0.151994
2025-03-05,0.152474
2025-03-06,0.155039
2025-03-07,0.153516
2025-03-10,0.153999
2025-03-11,0.154465
2025-03-12,0.154577
2025-03-13,0.153463
2025-03-14,0.152852
2025-03-17,0.153904
2025-03-18,0.154778
2025-03-19,0.155425
2025-03-20,0.155316
2025-03-21,0.153209
2025-03-24,0.151736
2025-03-25,0.150414
2025-03-26,0.150867
2025-03-27,0.147613
2025-03-28,0.146056
2025-03-31,0.144114
2025-04-01,0.147063
2025-04-02,0.146589
2025-04-03,0.148403
2025-04-07,0.138448
2025-04-08,0.138286
2025-04-09,0.131951
2025-04-10,0.132422
2025-04-11,0.128474
2025-04-14,0.131255
2025-04-15,0.131176
2025-04-16,0.127411
2025-04-17,0.127123
2025-04-18,0.123208
2025-04-21,0.124369
2025-04-22,0.125182
2025-04-23,0.119298
2025-04-24,0.120112
2025-04-25,0.115181
2025-04-28,0.113344
2025-04-29,0.113333
2025-04-30,0.116428
2025-05-06,0.116048
2025-05-07,0.115592
2025-05-08,0.119810
2025-05-09,0.119153
2025-05-12,0.119732
2025-05-13,0.124635
2025-05-14,0.125043
2025-05-15,0.123644
2025-05-16,0.125452
2025-05-19,0.125505
2025-05-20,0.126207
2025-05-21,0.125973
2025-05-22,0.123102
2025-05-23,0.121294
2025-05-26,0.122874
2025-05-27,0.124210
2025-05-28,0.122973
2025-05-29,0.123325
2025-05-30,0.120581
2025-06-03,0.120774
2025-06-04,0.120218
2025-06-05,0.120376
2025-06-06,0.120774
2025-06-09,0.121545
2025-06-10,0.120637
2025-06-11,0.121043
2025-06-12,0.121464
2025-06-13,0.119091
2025-06-16,0.120237
2025-06-17,0.119877
2025-06-18,0.118086
2025-06-19,0.115099
2025-06-20,0.112593
2025-06-23,0.114885
2025-06-24,0.112905
2025-06-25,0.113270
2025-06-26,0.113480
2025-06-27,0.113070
2025-06-30,0.115600
2025-07-01,0.115597
2025-07-02,0.113007
2025-07-03,0.113587
2025-07-04,0.112270
2025-07-07,0.112903
2025-07-08,0.115023
2025-07-09,0.114886
2025-07-10,0.114172
2025-07-11,0.113594
2025-07-14,0.114301
2025-07-15,0.112473
2025-07-16,0.112096
2025-07-17,0.112671
2025-07-18,0.114111
2025-07-21,0.115623
2025-07-22,0.114466
2025-07-23,0.113932
2025-07-24,0.116478
2025-07-25,0.116016
2025-07-28,0.116191
2025-07-29,0.116817
2025-07-30,0.116438
2025-07-31,0.114615
2025-08-01,0.114871
2025-08-04,0.116032
2025-08-05,0.116086
2025-08-06,0.116383
2025-08-07,0.117173
2025-08-08,0.117415
2025-08-11,0.118708
2025-08-12,0.118488
2025-08-13,0.118970
2025-08-14,0.115522
2025-08-15,0.116828
2025-08-18,0.117973
2025-08-19,0.117812
2025-08-20,0.117558
2025-08-21,0.115779
2025-08-22,0.116616
2025-08-25,0.117362
2025-08-26,0.117187
2025-08-27,0.115245
2025-08-28,0.115992
2025-08-29,0.115603
2025-09-01,0.116638
2025-09-02,0.115116
2025-09-03,0.112773
2025-09-04,0.112181
2025-09-05,0.113103
2025-09-08,0.114812
2025-09-09,0.115318
2025-09-10,0.115805
2025-09-11,0.116412
2025-09-12,0.115524
2025-09-15,0.116808
2025-09-16,0.116398
2025-09-17,0.117461
2025-09-18,0.117232
2025-09-19,0.115691
2025-09-22,0.114882
2025-09-23,0.116178
2025-09-24,0.114751
2025-09-25,0.113362
2025-09-26,0.111605
2025-09-29,0.112866
2025-09-30,0.113401
2025-10-09,0.113860
2025-10-10,0.116631
2025-10-13,0.119004
2025-10-14,0.118519
2025-10-15,0.117929
2025-10-16,0.114397
2025-10-17,0.111270
2025-10-20,0.111766
2025-10-21,0.112024
2025-10-22,0.110072
2025-10-23,0.111367
2025-10-24,0.112325
2025-10-27,0.112836
2025-10-28,0.114462
2025-10-29,0.115098
2025-10-30,0.114819
2025-10-31,0.114297
2025-11-03,0.114680
2025-11-04,0.116156
2025-11-05,0.117951
2025-11-06,0.117495
2025-11-07,0.117868
2025-11-10,0.119205
2025-11-11,0.118579
2025-11-12,0.118549
2025-11-13,0.119686
2025-11-14,0.118513
2025-11-17,0.119894
2025-11-18,0.117130
2025-11-19,0.116577
2025-11-20,0.114732
2025-11-21,0.111377
2025-11-24,0.114141
2025-11-25,0.114574
2025-11-26,0.112871
2025-11-27,0.110357
2025-11-28,0.110364
2025-12-01,0.112395
2025-12-02,0.112512
2025-12-03,0.112079
2025-12-04,0.109497
2025-12-05,0.109466
2025-12-08,0.108547
2025-12-09,0.109617
2025-12-10,0.109228
2025-12-11,0.108793
2025-12-12,0.108085
2025-12-15,0.108988
2025-12-16,0.106143
2025-12-17,0.106067
2025-12-18,0.105959
2025-12-19,0.107359
2025-12-22,0.108163
2025-12-23,0.106256
2025-12-24,0.104472
2025-12-25,0.103565
2025-12-26,0.102624
2025-12-29,0.100739
2025-12-30,0.100304
2025-12-31,0.100177
2026-01-05,0.100875
2026-01-06,0.102388
2026-01-07,0.102707
2026-01-08,0.104374
2026-01-09,0.106779
2026-01-12,0.110035
2026-01-13,0.106781
2026-01-14,0.106825
2026-01-15,0.105698
2026-01-16,0.104633
2026-01-19,0.105274
2026-01-20,0.105638
2026-01-21,0.106269
2026-01-22,0.106903
2026-01-23,0.108470
2026-01-26,0.106795
2026-01-27,0.106285
2026-01-28,0.106260
2026-01-29,0.105780
2026-01-30,0.104599
2026-02-02,0.102186
2026-02-03,0.104489
2026-02-04,0.105633
2026-02-05,0.102674
2026-02-06,0.103804
2026-02-09,0.105721
2026-02-10,0.104880
2026-02-11,0.104920
2026-02-12,0.104059
2026-02-13,0.102668
2026-02-24,0.103640
2026-02-25,0.103847
2026-02-26,0.104281
2026-02-27,0.105282
2026-03-02,0.102792
2026-03-03,0.101124
2026-03-04,0.104665
2026-03-05,0.103781
2026-03-06,0.104721
2026-03-09,0.106030
2026-03-10,0.105556
2026-03-11,0.107539
2026-03-12,0.107618
2026-03-13,0.105694
2026-03-16,0.106564
2026-03-17,0.105178
2026-03-18,0.105360
2026-03-19,0.104549
2026-03-20,0.101437
2026-03-23,0.099411
2026-03-24,0.100928
2026-03-25,0.103166
2026-03-26,0.095493
2026-03-27,0.098619
2026-03-30,0.102165
2026-03-31,0.103642
2026-04-01,0.104909
2026-04-02,0.105433
2026-04-03,0.101990
2026-04-07,0.101527
2026-04-08,0.107428
2026-04-09,0.107952
2026-04-10,0.110383
2026-04-13,0.106043
2026-04-14,0.100260
2026-04-15,0.100091
2026-04-16,0.101203
2026-04-17,0.103926
2026-04-20,0.104617
2026-04-21,0.103097
2026-04-22,0.105609
2026-04-23,0.108543
2026-04-24,0.107595
2026-04-27,0.106832
2026-04-28,0.105631
2026-04-29,0.106239
2026-04-30,0.106006
2026-05-06,0.108008
2026-05-07,0.109777
2026-05-08,0.110590
2026-05-11,0.112156
2026-05-12,0.111275
2026-05-13,0.111781
2026-05-14,0.110463
2026-05-15,0.109866
2026-05-18,0.109528
2026-05-19,0.109053
2026-05-20,0.108557
2026-05-21,0.106156
2026-05-22,0.106854
2026-05-25,0.107205
2026-05-26,0.105804
2026-05-27,0.103207
2026-05-28,0.100975
2026-05-29,0.098224
2026-06-01,0.096897
2026-06-02,0.097141
2026-06-03,0.100243
2026-06-04,0.102243
2026-06-05,0.101249
2026-06-08,0.099954
2026-06-09,0.102923
2026-06-10,0.098898
2026-06-11,0.097323
