日期,权益
2026-01-14,1234864.29
2026-01-15,1243500.29
2026-01-16,1200948.46
2026-01-19,1207044.37
2026-01-20,1229904.21
2026-01-21,1243268.57
2026-01-22,1244282.57
2026-01-23,1312883.57
2026-01-26,1290869.77
2026-01-27,1285472.77
2026-01-28,1269024.69
2026-01-29,1233295.96
2026-01-30,1264581.68
2026-02-02,1194087.52
2026-02-03,1211617.48
2026-02-04,1290717.48
2026-02-05,1237266.48
2026-02-06,1247705.48
2026-02-09,1265526.59
2026-02-10,1264408.42
2026-02-11,1270410.42
2026-02-12,1248892.68
2026-02-13,1214020.68
2026-02-24,1227824.94
2026-02-25,1221488.71
2026-02-26,1236083.86
2026-02-27,1276071.86
2026-03-02,1220471.86
2026-03-03,1197561.25
2026-03-04,1182384.13
2026-03-05,1158187.13
2026-03-06,1226061.26
2026-03-09,1314299.80
2026-03-10,1272023.80
2026-03-11,1296938.80
2026-03-12,1306454.80
2026-03-13,1301305.80
2026-03-16,1288482.68
2026-03-17,1269043.68
2026-03-18,1250580.49
2026-03-19,1224185.49
2026-03-20,1185232.80
2026-03-23,1131476.83
2026-03-24,1135651.12
2026-03-25,1188574.53
2026-03-26,1153893.53
2026-03-27,1164914.53
2026-03-30,1169521.53
2026-03-31,1202118.53
2026-04-01,1166202.81
2026-04-02,1173125.81
2026-04-03,1119059.09
2026-04-07,1150286.88
2026-04-08,1119731.88
2026-04-09,1111971.88
2026-04-10,1114098.00
2026-04-13,1105606.00
2026-04-14,1109098.26
2026-04-15,1101532.89
2026-04-16,1111939.10
2026-04-17,1176382.44
2026-04-20,1227213.34
2026-04-21,1180053.34
2026-04-22,1235799.34
2026-04-23,1221102.34
2026-04-24,1221820.72
2026-04-27,1190258.72
2026-04-28,1207116.72
2026-04-29,1204201.72
2026-04-30,1201741.72
2026-05-06,1210919.34
2026-05-07,1216882.34
2026-05-08,1216905.34
2026-05-11,1236684.34
2026-05-12,1233070.52
2026-05-13,1223286.52
2026-05-14,1235219.52
2026-05-15,1199438.27
2026-05-18,1246549.13
2026-05-19,1210233.13
2026-05-20,1207357.07
2026-05-21,1230943.96
2026-05-22,1264584.99
2026-05-25,1247686.46
2026-05-26,1250747.70
2026-05-27,1254443.70
2026-05-28,1235202.90
2026-05-29,1211310.91
2026-06-01,1213751.97
2026-06-02,1221407.97
2026-06-03,1304058.50
2026-06-04,1317788.50
2026-06-05,1235088.50
2026-06-08,1177378.50
2026-06-09,1202691.96
2026-06-10,1199871.96
2026-06-11,1181071.96
2026-06-12,1189061.96
2026-06-15,1163681.96
2026-06-16,1160018.17
2026-06-17,1160018.17
2026-06-18,1160018.17
2026-06-22,1160018.17
2026-06-23,1160018.17
2026-06-24,1160018.17
2026-06-25,1139825.28
2026-06-26,1125627.28
2026-06-29,1125620.07
2026-06-30,1125620.07
2026-07-01,1125620.07
2026-07-02,1125620.07
2026-07-03,1125620.07
2026-07-06,1125620.07
2026-07-07,1125620.07
2026-07-08,1180524.98
2026-07-09,1169832.98
2026-07-10,1162056.98
2026-07-13,1165296.98
2026-07-14,1182792.98
2026-07-15,1127064.98
2026-07-16,1077633.11
2026-07-17,1007201.58
2026-07-20,1010254.58
2026-07-21,992750.58
2026-07-22,998414.58
2026-07-23,1005366.58
2026-07-24,960690.58
2026-07-27,971291.68
2026-07-28,959363.68
2026-07-29,974444.07
2026-07-30,957586.07
2026-07-31,960608.13
2026-08-03,978129.13
2026-08-04,983683.13
2026-08-05,977524.13
2026-08-06,962038.13
2026-08-07,946639.13
2026-08-10,949495.18
2026-08-11,945377.83
2026-08-12,993711.23
2026-08-13,982120.23
2026-08-14,941604.17
2026-08-17,1031705.52
